Id,does-bruise-or-bleed,habitat,season,cap-diameter,stem-height,stem-width,class
18837,f,m,a,3.36,3.09,5.86,0
20847,f,g,u,2.67,4.3,5.23,1
24347,f,d,u,7.88,7.02,18.46,0
58860,f,d,w,19.67,5.38,39.85,1
36278,f,d,u,5.14,5.62,4.72,0
49923,t,d,u,10.88,7.84,26.72,1
53654,t,h,u,11.51,6.08,16.25,1
5355,f,d,w,8.62,8.05,20.36,0
8016,f,d,u,3.28,4.66,3.36,1
3277,t,g,a,17.18,11.0,17.28,0
4607,f,d,w,1.39,5.43,3.87,0
30358,t,d,a,10.35,4.73,15.37,0
16223,f,d,u,6.49,5.89,11.2,0
58650,f,d,a,16.12,5.61,37.56,1
29252,t,d,u,5.59,6.2,5.88,1
33661,f,g,a,6.16,3.27,8.41,0
51912,t,d,u,8.51,11.44,26.66,0
57949,f,d,w,2.49,0.0,0.0,1
37661,f,m,u,1.55,5.84,2.09,1
33677,f,d,a,4.65,3.28,8.39,0
14486,f,d,s,4.1,6.7,4.97,0
48924,t,d,u,11.23,7.82,22.6,0
53073,f,g,u,7.89,6.49,11.9,0
31969,f,g,u,3.45,3.98,2.84,1
58492,f,d,u,50.46,5.6,25.56,0
3209,t,g,a,15.65,10.01,18.11,0
9483,f,g,u,4.11,4.64,3.52,0
30654,t,d,u,11.35,5.79,17.9,0
12339,f,l,a,2.58,4.99,5.61,1
54233,f,h,u,4.66,3.67,5.66,1
29916,t,d,u,2.75,4.08,5.54,0
48143,f,g,a,7.75,8.84,8.7,1
55717,f,d,a,11.4,2.48,14.6,0
45999,f,d,w,1.62,4.71,2.6,0
25661,f,d,u,7.08,5.33,17.33,1
53483,t,h,a,10.89,5.9,15.2,1
13847,f,d,u,8.22,12.79,8.44,1
29469,t,d,a,2.41,2.99,4.75,1
35731,f,d,w,3.55,4.83,6.22,1
31535,f,d,u,6.59,4.3,10.31,0
52532,f,d,a,9.95,9.7,16.13,0
22754,f,d,a,9.23,6.64,16.59,1
54464,f,d,u,5.86,5.08,14.88,0
59590,f,p,u,3.97,5.79,31.64,1
54981,f,d,a,2.98,5.54,6.56,0
55047,f,d,a,2.81,6.17,6.68,0
25453,f,d,u,4.57,4.31,14.75,1
24129,f,d,u,7.6,7.22,19.66,0
57234,f,d,s,1.78,3.65,1.48,1
42176,f,m,u,6.04,5.38,10.81,0
49121,t,d,u,7.56,5.6,12.19,0
46805,f,d,u,3.32,5.72,6.47,0
46297,f,d,u,3.6,6.6,3.9,0
58937,f,d,a,17.46,5.11,35.29,1
5185,f,d,a,7.32,6.78,19.49,0
36052,f,d,u,4.97,4.18,5.26,0
10245,f,d,u,3.71,4.12,2.73,0
56303,f,d,a,9.66,1.69,17.08,1
53193,f,d,a,7.95,7.38,13.02,0
1535,f,d,a,8.16,11.64,15.3,1
13464,f,d,u,1.47,1.65,2.42,1
32072,f,g,u,3.14,3.95,2.56,1
60330,f,d,u,7.26,3.37,24.93,1
36892,f,d,a,4.92,7.08,9.11,1
12595,f,h,a,1.35,6.09,1.92,0
20874,f,m,a,3.12,4.76,5.55,1
55654,f,d,w,13.4,2.45,12.74,0
28386,t,l,u,13.14,4.81,25.05,1
18144,f,m,a,7.72,6.11,9.75,0
47031,f,g,a,1.63,5.17,2.46,1
4080,f,h,u,2.6,6.09,3.5,1
37475,f,m,s,1.95,7.3,2.58,1
53820,f,d,a,14.96,5.77,33.71,1
18357,f,d,a,8.54,6.16,14.97,1
11728,t,d,u,0.95,6.02,1.12,0
51873,f,d,u,21.53,16.66,33.81,0
43733,t,l,a,10.04,9.17,17.95,0
23176,f,d,a,10.08,10.56,31.83,1
26357,f,d,u,9.8,6.45,21.08,0
15282,f,d,a,9.4,5.12,23.74,0
33778,f,g,u,7.63,3.65,9.99,0
2013,f,d,a,5.87,5.68,12.83,0
10469,f,d,w,2.96,5.4,4.16,0
54272,f,h,a,4.74,2.81,6.01,1
45923,f,d,s,1.55,5.24,2.46,0
11071,f,d,a,2.29,6.51,2.55,1
34453,f,g,a,2.27,7.26,2.94,1
17230,f,d,a,7.36,5.6,13.63,1
48129,f,d,u,7.4,7.96,8.15,1
29350,t,d,a,2.8,3.91,5.75,1
27497,t,d,w,18.58,6.49,32.46,1
3268,t,d,u,13.26,9.78,17.63,0
58009,f,d,s,3.16,0.0,0.0,1
34043,f,d,a,8.33,4.53,10.8,1
44723,f,d,a,8.59,13.83,16.64,1
12381,f,g,a,1.41,5.14,1.69,0
58834,f,d,w,22.61,5.96,40.42,1
60791,f,d,u,1.18,3.6,5.59,1
7697,f,d,a,4.54,6.15,4.74,1
39200,t,g,s,4.8,7.21,12.89,1
36275,f,d,w,5.51,6.14,6.02,0
51288,f,d,u,4.32,5.05,10.18,0
35387,f,d,a,8.57,8.73,9.43,1
22376,t,d,u,7.02,6.92,16.34,0
50449,t,d,u,10.62,8.91,27.04,1
14815,f,d,s,5.05,6.53,6.46,0
20687,f,g,a,2.83,4.63,6.12,0
47135,f,g,a,1.6,5.15,2.51,1
20825,f,g,w,2.86,4.75,6.67,0
22927,f,d,a,6.81,5.18,16.56,1
35267,f,g,s,4.39,8.28,10.1,0
3405,t,d,u,17.04,10.38,17.91,0
29799,t,d,u,3.4,5.1,6.61,0
50246,t,d,u,10.07,7.82,20.93,1
45530,f,d,s,2.48,6.97,2.56,0
1809,f,d,a,7.47,5.88,12.09,0
4934,f,d,w,1.48,5.67,4.4,0
51331,f,d,a,4.79,5.81,12.26,0
40906,f,d,u,3.34,4.63,6.96,1
38809,t,d,a,9.01,9.43,20.29,1
37891,f,m,a,0.97,4.28,2.72,1
20963,f,m,u,2.91,4.96,6.33,1
57834,f,d,s,4.07,0.0,0.0,1
23072,f,d,a,14.47,12.32,31.65,1
52534,f,d,a,9.76,8.82,15.26,0
44871,f,d,u,3.33,5.56,4.46,1
47345,f,g,u,2.97,8.78,2.5,1
14053,f,d,a,8.16,16.03,8.74,1
35735,f,d,a,3.21,3.15,5.05,1
44092,f,g,s,9.22,17.69,12.34,0
46990,f,g,a,1.65,5.3,2.68,1
49332,t,d,u,6.68,5.32,11.55,0
50942,f,d,a,8.83,7.81,23.58,1
28230,t,d,a,7.85,4.45,11.79,1
18543,f,d,a,9.61,8.14,21.12,1
40115,f,p,a,2.63,3.8,3.6,1
1732,f,d,u,7.33,10.65,12.5,1
52736,t,d,a,9.12,8.34,18.7,0
45196,f,d,a,2.99,6.17,3.18,0
29555,t,d,u,3.3,2.96,6.61,1
47923,f,g,u,5.0,10.48,6.11,1
32240,f,m,a,3.93,5.96,4.1,1
56440,f,d,w,7.2,1.58,14.77,1
1712,f,d,a,6.06,10.49,11.23,1
31278,f,d,w,9.44,6.07,9.31,0
2980,f,d,a,13.55,20.64,18.86,0
39871,f,d,a,4.65,6.21,7.58,1
49109,t,d,a,7.14,5.41,11.09,0
10482,f,d,u,4.62,5.09,3.75,0
36540,f,d,u,4.24,9.1,8.5,1
31444,f,d,u,5.63,5.55,9.07,0
34161,f,d,w,7.23,4.59,9.37,1
44952,f,d,a,3.78,6.01,4.57,1
14897,f,d,w,10.58,9.26,16.25,0
50081,t,d,u,14.3,11.86,37.37,1
28849,t,d,u,7.49,6.12,8.92,1
60116,f,d,u,9.8,4.03,25.94,1
34740,f,m,s,1.92,6.92,3.65,1
5235,f,d,w,10.38,8.18,20.5,0
34538,f,g,a,1.8,8.21,3.21,1
39520,t,d,u,4.86,7.21,12.75,1
4859,f,d,w,2.63,6.12,4.96,0
55557,f,d,w,11.64,2.38,13.39,0
55945,f,d,u,7.5,4.83,24.83,0
19707,f,m,a,2.41,3.22,5.65,1
36223,f,d,s,4.29,4.17,5.14,0
9726,f,d,u,1.0,3.15,1.58,1
16367,f,d,a,4.68,4.23,7.79,0
24616,f,d,a,12.19,7.39,22.34,0
6613,f,h,a,7.17,4.78,8.19,0
40242,f,d,a,7.62,5.69,8.11,1
58641,f,d,a,19.2,5.35,38.46,1
41589,f,d,w,12.56,12.87,24.49,1
22116,f,d,a,4.33,3.94,8.71,0
26714,f,d,u,7.03,6.08,10.66,1
18629,f,d,a,8.39,8.16,18.7,1
39899,f,d,u,2.04,3.77,3.7,1
18130,f,d,a,6.44,6.1,9.52,0
54412,f,d,u,8.28,6.3,13.91,0
23742,f,d,a,3.07,4.45,5.65,1
18093,f,m,a,7.06,6.91,10.38,0
40736,f,d,u,3.29,4.82,8.18,1
40773,f,d,a,3.71,6.07,9.79,1
59838,f,d,u,3.22,3.32,14.37,1
38064,f,g,u,1.02,3.42,2.59,1
54159,f,h,u,6.54,4.13,7.11,1
8221,f,d,u,4.18,8.81,4.31,1
43342,t,g,a,7.16,6.88,11.09,1
15319,f,d,w,9.77,5.72,23.46,0
18767,f,m,a,3.37,3.58,6.09,0
23405,f,d,u,4.91,4.26,8.07,1
14170,f,d,a,6.14,5.73,4.45,0
60447,f,l,s,6.18,5.89,21.12,0
20205,f,g,w,5.09,5.08,11.27,0
58750,f,d,a,23.95,7.78,55.41,1
58329,f,d,s,53.13,7.23,49.94,0
57783,f,d,w,4.12,0.0,0.0,1
44917,f,d,u,4.49,7.25,4.82,1
28653,t,d,a,6.76,6.19,9.22,1
59474,f,p,a,5.18,5.24,30.21,1
3240,t,d,u,14.61,9.21,17.06,0
23163,f,d,u,10.37,10.58,30.34,1
50654,f,d,a,3.37,4.0,9.53,0
28794,t,d,a,6.42,5.13,7.7,1
17709,f,d,u,6.5,6.56,13.86,0
9968,f,d,s,0.74,3.98,1.06,1
26495,f,d,u,7.69,6.05,11.49,1
50376,t,d,a,10.67,9.5,36.47,1
31499,f,d,a,5.82,4.53,10.24,0
40844,f,d,u,3.49,6.16,9.56,1
50465,t,d,u,11.29,7.74,24.64,1
13036,f,d,u,0.65,3.53,0.84,1
3666,f,d,a,4.33,5.86,3.67,1
14006,f,d,a,5.13,10.28,6.21,1
30075,t,d,u,8.35,6.96,14.87,1
43938,f,u,s,8.18,15.2,12.0,0
46605,f,d,a,3.37,5.33,6.22,0
39227,t,d,u,3.27,3.88,10.79,1
972,f,d,u,13.93,11.81,17.57,1
25627,f,d,a,7.47,5.79,16.34,1
55985,f,d,u,8.59,4.11,19.54,0
56119,f,d,u,10.51,5.47,24.17,0
2290,f,d,a,7.55,12.84,13.15,1
9140,f,d,u,9.37,9.92,10.01,1
13383,f,g,a,0.53,3.99,0.95,1
9555,f,d,u,1.05,3.05,1.73,1
2631,f,d,u,6.13,13.24,13.02,0
26049,f,d,a,4.78,3.96,12.83,1
32310,f,g,u,3.65,4.65,3.96,1
45110,f,d,a,3.83,5.97,4.65,1
47004,f,g,u,1.48,5.23,2.71,1
21164,f,g,a,3.19,4.75,5.63,1
14288,f,d,w,6.62,5.91,4.26,0
50514,f,d,a,3.1,4.22,9.95,0
32428,f,d,u,4.47,5.85,4.49,1
6860,f,d,u,4.1,5.83,7.01,0
3101,f,d,u,19.97,29.59,21.59,0
11392,f,d,u,1.68,6.34,2.15,0
27047,t,d,u,11.3,5.2,23.26,0
59806,f,d,a,3.03,3.34,12.79,1
40126,f,d,a,2.27,2.88,3.39,1
60588,f,l,s,3.4,5.04,16.69,0
58295,f,d,u,46.04,5.54,28.12,0
46327,f,d,u,5.05,6.67,3.99,0
36125,f,d,u,4.56,4.72,4.73,0
2183,f,d,u,7.92,11.96,13.13,1
41054,f,d,u,7.45,6.1,6.73,1
39430,t,g,a,6.81,7.92,13.13,1
14578,f,d,a,4.6,6.56,5.96,0
25554,f,d,a,5.54,5.46,15.85,1
4684,f,d,a,3.7,6.68,4.75,0
43044,t,m,u,11.95,7.01,16.61,0
31950,f,g,a,3.14,4.19,3.15,1
52464,f,d,a,8.43,7.79,15.15,0
33492,f,d,u,13.45,7.53,16.38,1
57221,f,d,w,1.32,3.31,1.26,1
21643,f,d,w,8.65,5.49,15.3,0
8317,f,l,u,3.72,8.73,4.1,1
4832,f,d,a,2.03,5.24,4.33,0
33238,f,d,u,8.65,6.92,16.76,1
51297,f,d,a,4.29,4.43,10.89,0
60370,f,d,s,5.21,5.57,19.06,0
49102,t,d,u,9.14,7.18,14.72,0
56243,f,d,w,9.31,1.77,16.24,1
23140,f,d,u,10.83,9.74,28.99,1
12688,f,d,u,1.53,5.57,1.77,0
53785,f,d,a,18.75,6.88,46.38,1
22693,f,d,a,6.57,4.31,12.11,1
40559,f,d,w,7.38,6.47,9.2,1
42079,f,g,u,6.16,4.0,10.77,0
32065,f,g,u,4.48,4.05,3.26,1
8494,f,l,w,5.73,6.32,9.1,0
17608,f,m,u,8.36,5.62,27.25,0
49019,t,d,a,10.86,7.48,22.49,0
41464,f,d,u,11.05,11.71,22.73,1
44103,f,d,a,8.24,17.01,11.99,0
37074,f,g,u,3.85,6.54,8.37,1
33360,f,d,u,6.64,5.93,15.05,1
46889,f,d,a,3.89,6.94,7.07,0
10037,f,d,a,0.76,3.45,0.96,1
39023,f,d,a,2.86,4.06,4.61,1
2036,f,d,u,5.67,5.67,10.8,0
45888,f,d,u,0.93,3.02,1.74,0
31365,f,d,u,9.18,7.01,10.39,0
59598,f,d,a,4.77,5.24,29.15,1
16948,f,d,a,6.6,5.47,13.43,1
44011,f,d,w,7.0,11.39,10.75,0
32395,f,g,a,3.42,5.52,3.74,1
52285,f,d,u,10.33,8.49,16.59,0
48458,f,d,a,17.05,19.89,68.81,0
47450,f,g,a,3.07,10.94,2.67,1
59320,f,d,u,3.99,5.46,29.02,1
8012,f,l,u,3.31,4.46,3.05,1
16333,f,d,a,4.17,4.43,6.68,0
10067,f,d,u,0.64,4.16,0.99,1
18624,f,d,a,7.1,5.61,13.76,1
12946,f,d,u,0.71,3.53,0.73,1
39149,f,d,a,3.73,4.89,5.54,1
15437,f,d,a,14.38,8.13,26.79,0
11577,f,l,u,1.45,4.67,1.5,0
26413,f,d,w,13.37,7.45,24.13,0
30325,t,d,a,9.43,7.65,15.97,1
29514,t,d,u,2.84,3.3,6.24,1
41696,f,d,u,1.86,5.54,1.84,1
25117,f,d,a,18.01,7.53,26.18,0
16484,f,d,a,4.57,3.48,6.59,0
23997,f,d,a,4.06,4.93,6.44,1
39144,f,d,a,3.7,3.86,5.82,1
19585,f,m,a,2.77,2.92,5.4,1
41562,f,d,u,10.54,9.76,18.39,1
30586,t,d,a,9.91,5.13,17.36,0
55769,f,d,a,15.19,2.49,14.91,0
25107,f,d,w,15.41,7.15,17.57,0
58363,f,d,u,49.86,6.48,42.29,0
2450,f,d,a,9.63,14.32,13.83,1
17641,f,m,u,9.76,8.41,38.74,0
41956,f,h,a,1.54,4.05,1.33,1
53164,f,h,u,6.51,6.09,12.08,0
19272,f,g,u,3.91,5.81,6.8,1
32925,f,g,u,1.86,3.4,2.46,1
49470,t,d,a,3.5,5.1,12.43,0
52120,t,d,a,6.14,10.85,24.0,0
19328,f,g,u,4.06,5.48,7.39,1
51789,f,d,u,17.64,16.5,36.5,0
30260,t,d,a,8.48,7.59,14.82,1
31898,f,g,a,3.2,4.03,2.51,1
36980,f,d,a,5.67,7.81,9.41,1
16523,f,d,a,5.15,4.38,7.07,0
28218,t,d,u,6.5,4.44,11.39,1
10393,f,d,a,4.19,5.52,3.62,0
35619,f,d,u,5.76,7.63,9.46,1
1599,f,d,u,10.46,11.35,18.97,1
34548,f,g,u,1.91,7.42,2.83,1
1226,t,d,u,7.05,11.14,16.84,0
24895,f,d,a,9.82,4.84,15.55,0
58225,f,d,s,3.16,0.0,0.0,1
37740,f,m,a,1.36,6.11,2.34,1
29398,t,d,a,2.87,2.97,5.53,1
55468,f,d,a,12.06,2.55,15.06,0
34784,f,g,u,2.27,6.6,2.96,1
3512,t,g,u,14.53,9.28,17.08,0
8443,f,d,u,4.48,8.4,4.16,1
50626,f,d,a,3.3,4.47,9.87,0
37995,f,g,u,0.89,4.27,2.79,1
26130,f,d,a,12.9,8.48,24.1,0
25425,f,d,a,7.43,5.87,18.28,1
57411,f,d,w,1.7,4.53,1.94,1
44463,f,g,s,5.92,8.92,11.62,1
20592,f,g,u,3.61,4.49,6.67,0
52639,t,d,a,10.05,8.66,17.98,0
41061,f,d,u,6.45,5.17,6.52,1
27133,t,d,u,12.74,5.7,23.53,0
28997,t,d,a,6.34,5.95,6.16,1
23302,f,d,a,3.38,4.94,8.33,1
24303,f,d,u,7.41,7.71,18.82,0
39745,f,d,u,4.69,6.14,6.5,1
4746,f,d,u,3.31,6.53,5.03,0
21475,f,d,a,4.06,6.04,6.9,0
2052,f,d,a,7.09,6.0,13.0,0
36213,f,d,u,6.0,6.13,6.9,0
58445,f,d,u,47.63,4.84,23.23,0
53303,t,d,u,12.68,6.4,18.92,1
9274,f,g,u,3.36,4.59,3.19,0
8132,f,l,a,2.54,7.75,4.3,1
50627,f,d,a,3.71,3.62,9.19,0
13128,f,g,a,0.76,4.52,1.03,1
38808,t,d,a,9.26,8.82,19.37,1
35558,f,d,a,9.34,10.36,11.62,1
20751,f,g,w,4.02,3.87,6.19,0
6981,f,l,a,4.98,5.81,7.98,0
16494,f,d,a,5.09,4.71,6.74,0
2178,f,d,u,8.59,12.61,12.96,1
37394,f,d,a,4.47,6.21,7.54,1
34875,f,d,s,1.82,4.99,2.95,1
5389,f,g,a,9.03,6.52,21.41,0
33032,f,g,u,2.27,4.46,2.47,1
60298,f,d,u,8.92,3.43,25.94,1
31006,t,d,a,8.29,5.3,13.21,1
31928,f,g,a,3.04,3.71,2.6,1
15240,f,d,w,7.1,5.65,23.39,0
31450,f,d,a,6.95,5.72,9.51,0
26396,f,d,w,10.2,7.61,24.71,0
50923,f,d,u,10.12,8.6,27.8,1
37549,f,m,s,2.05,6.76,2.45,1
45739,f,d,w,1.08,3.3,1.69,0
28214,t,d,u,6.45,4.08,11.62,1
36000,f,d,w,4.74,4.71,5.4,1
25043,f,d,u,9.71,4.58,15.38,0
36409,f,d,w,3.65,8.86,8.12,1
12914,f,d,u,0.75,3.74,0.87,1
15043,f,d,a,10.22,10.21,16.81,0
46724,f,d,a,3.27,6.87,6.48,0
46772,f,d,a,4.21,6.82,6.8,0
9065,f,h,u,7.65,9.48,12.34,1
24013,f,d,u,8.91,6.8,15.21,0
45181,f,d,u,3.67,5.66,4.51,1
48500,f,d,u,16.4,15.42,68.03,0
18843,f,g,a,3.51,3.31,5.68,0
26755,f,d,u,7.11,6.08,10.5,1
57359,f,d,s,1.49,3.36,1.45,1
49731,t,d,u,6.33,6.96,14.66,0
52281,f,d,a,8.57,6.92,14.06,0
50227,t,d,u,12.02,9.41,25.67,1
49056,t,d,a,10.63,8.7,20.99,0
31013,t,d,u,7.72,4.48,12.23,1
42518,f,w,a,5.61,4.21,11.99,0
24003,f,d,u,4.5,4.9,6.39,1
2128,f,d,a,7.1,12.25,12.86,1
19044,f,m,w,3.85,3.82,5.85,0
16571,f,d,u,4.11,4.03,6.03,0
47937,f,g,a,3.89,11.15,5.6,1
37572,f,m,a,1.86,5.12,2.17,1
17182,f,d,a,3.76,5.57,11.82,1
31846,f,g,u,3.34,3.37,2.62,1
40604,f,d,u,5.04,6.47,10.21,1
53513,t,d,u,11.78,6.82,18.08,1
57152,f,d,a,8.75,4.42,18.77,0
16144,f,d,u,6.48,4.69,9.37,0
5327,f,d,a,8.48,7.37,20.5,0
4552,f,h,u,3.0,7.39,3.87,0
59398,f,d,u,4.28,5.51,31.76,1
24063,f,d,a,9.85,9.98,24.25,0
20433,f,d,a,6.21,6.11,12.65,0
56487,f,d,u,4.27,0.0,0.0,1
56639,f,d,a,4.73,0.0,0.0,1
40731,f,d,u,2.66,4.62,6.36,1
55477,f,d,a,12.59,2.52,14.57,0
11457,f,d,u,1.51,4.76,1.5,0
54655,f,d,u,9.12,6.22,14.5,0
30659,t,d,u,10.73,6.59,17.54,0
31299,f,d,s,9.49,7.29,10.56,0
19381,f,g,u,4.49,6.08,7.6,1
49375,t,d,u,7.17,5.63,11.81,0
20262,f,d,w,7.04,6.37,12.57,0
39559,f,d,u,5.1,6.28,6.71,1
19626,f,m,a,2.57,3.23,5.09,1
57319,f,d,s,1.54,3.65,1.42,1
601,f,d,a,9.3,9.0,16.33,1
40083,f,d,a,2.26,4.7,3.63,1
19481,f,h,a,2.58,2.9,5.39,1
12386,f,h,u,1.45,6.11,1.73,0
22384,t,d,u,6.38,7.49,14.85,0
5849,f,l,w,16.51,8.85,25.91,0
37271,f,g,u,4.14,6.11,8.2,1
11526,f,d,u,1.46,4.65,1.39,0
33689,f,g,u,7.19,3.31,8.99,0
27773,t,d,a,5.43,6.28,9.11,1
30223,t,d,u,9.18,8.87,16.17,1
528,f,d,a,8.43,8.16,17.47,1
30865,t,d,a,7.96,5.03,11.78,1
60071,f,d,u,9.16,3.22,24.5,1
31188,f,d,s,9.09,6.3,9.42,0
59763,f,d,a,3.0,3.42,14.99,1
8333,f,d,u,3.59,7.91,4.13,1
59402,f,p,a,4.02,5.35,29.29,1
42196,f,g,a,5.23,5.31,12.46,0
29736,t,d,a,3.08,3.68,5.78,0
42815,t,m,u,8.15,10.81,18.02,0
49027,t,d,a,10.39,9.16,22.24,0
11187,f,d,a,2.69,6.84,2.48,1
45213,f,d,s,3.13,6.43,3.12,0
39474,t,d,a,6.81,8.66,14.41,1
47884,f,g,u,3.78,11.0,6.04,1
23545,f,d,a,2.73,3.75,6.5,1
501,f,d,u,7.54,7.37,14.53,1
41358,f,d,a,9.74,12.09,23.12,1
5769,f,d,w,12.22,5.97,23.43,0
3871,f,m,a,3.11,4.93,3.58,1
59203,f,d,u,4.73,3.33,4.77,1
4279,f,l,u,2.92,7.16,3.79,0
23655,f,d,u,4.23,4.69,6.03,1
7924,f,d,u,3.68,3.82,2.44,1
54,f,d,w,14.8,17.94,17.42,1
23604,f,d,a,4.42,4.41,7.26,1
42412,f,w,u,7.06,4.9,12.65,0
27066,t,d,a,11.12,7.03,27.25,0
14269,f,d,w,5.95,6.59,5.45,0
37664,f,m,s,2.53,8.02,2.74,1
5301,f,d,w,8.89,7.34,22.0,0
45897,f,g,s,1.33,5.14,2.64,0
34913,f,g,u,1.97,6.5,3.17,1
21248,f,d,w,4.63,6.15,8.14,0
60099,f,d,s,10.0,3.68,27.56,1
7035,f,l,u,4.08,5.76,6.61,0
45573,f,d,w,0.89,3.23,1.53,0
11408,f,l,u,1.54,4.46,1.34,0
21990,f,d,a,3.3,3.49,8.85,0
4628,f,d,u,2.4,5.83,4.85,0
12499,f,d,u,1.24,5.41,1.43,0
43916,f,u,w,7.7,15.35,11.43,0
12828,f,d,a,0.68,3.49,0.81,1
17148,f,d,a,4.73,5.35,11.03,1
38781,t,d,a,7.13,8.79,20.87,1
34029,f,d,w,7.69,3.34,8.4,1
48535,f,d,a,20.52,18.04,83.55,0
34106,f,d,a,7.46,4.66,9.73,1
37424,f,m,u,2.13,7.64,2.67,1
48108,f,d,a,6.33,8.06,7.85,1
42842,t,m,u,9.11,7.04,15.16,0
23194,f,d,u,10.03,9.08,30.1,1
56296,f,d,a,7.57,1.63,15.4,1
44854,f,d,a,4.57,6.36,4.6,1
25668,f,d,u,7.26,5.88,17.24,1
52511,f,d,u,8.13,7.17,15.35,0
19395,f,g,a,4.25,5.44,7.39,1
39328,t,g,s,4.49,4.8,12.23,1
30590,t,d,a,11.35,6.89,18.33,0
27608,t,d,a,6.59,6.15,7.8,1
47165,f,g,a,1.65,5.26,2.65,1
34902,f,d,a,2.49,6.16,3.38,1
18263,f,m,a,6.53,6.58,9.12,0
60704,f,l,s,4.14,5.49,17.67,0
8248,f,d,u,3.47,8.28,4.4,1
29072,t,d,u,4.73,6.63,5.92,1
48735,t,d,a,9.59,8.66,21.77,0
53614,t,h,a,9.8,7.03,17.09,1
54002,f,d,a,15.35,5.4,32.62,1
25009,f,d,a,8.21,4.76,14.19,0
54389,f,d,u,7.25,5.32,11.72,0
45481,f,d,a,3.14,7.29,3.23,0
53610,t,d,a,11.11,5.55,12.3,1
8205,f,d,u,3.68,7.99,3.7,1
45270,f,d,u,2.67,6.35,2.84,0
416,f,d,u,8.03,7.82,13.89,1
6928,f,d,a,3.81,6.72,7.01,0
57135,f,d,a,8.54,4.83,20.65,0
60393,f,l,s,3.54,5.1,17.69,0
50431,t,d,a,10.84,6.6,25.25,1
36136,f,d,u,4.74,5.7,5.46,0
26530,f,d,u,9.03,7.03,11.66,1
10667,f,d,u,1.92,5.03,2.11,1
49022,t,d,u,13.21,9.53,23.1,0
36705,f,d,a,4.12,9.58,8.4,1
17596,f,m,u,8.18,6.77,33.63,0
32196,f,m,a,4.57,6.68,4.95,1
20720,f,m,a,3.77,4.64,7.14,0
15433,f,d,w,9.96,7.04,25.81,0
21285,f,d,a,4.02,6.51,7.66,0
1276,t,d,u,6.19,10.21,17.83,0
50669,f,d,a,3.2,4.33,10.09,0
9228,f,g,a,3.4,4.09,2.86,0
21168,f,d,u,2.78,5.03,6.15,1
23404,f,d,a,3.46,3.95,6.83,1
58722,f,d,w,22.34,6.03,46.45,1
21738,f,d,u,7.33,6.43,14.51,0
25979,f,d,a,5.24,3.57,11.98,1
49819,t,d,a,12.29,9.04,31.72,1
22485,t,d,u,9.1,8.9,16.74,0
42609,f,w,u,5.41,4.83,11.74,0
24175,f,d,a,7.87,5.88,14.11,0
36663,f,d,s,5.33,11.29,8.35,1
43680,t,l,a,9.71,9.39,17.9,0
49660,t,d,u,4.56,6.07,10.76,0
40666,f,d,u,3.19,6.28,10.66,1
53834,f,d,u,14.4,6.07,35.46,1
6766,f,d,u,5.24,5.22,6.7,0
23839,f,d,u,4.37,4.56,6.89,1
23789,f,d,u,2.59,4.76,6.45,1
29345,t,d,a,2.25,3.02,5.12,1
52658,t,d,u,8.52,7.18,17.29,0
8684,f,l,a,5.81,6.07,10.27,0
832,f,d,a,13.25,11.22,13.44,1
5822,f,l,a,13.81,7.92,25.19,0
51158,f,d,a,8.73,9.68,28.45,1
24630,f,d,u,9.28,8.09,17.84,0
9813,f,l,u,0.96,2.93,1.52,1
812,f,d,u,13.05,11.18,15.9,1
35448,f,d,u,11.12,11.83,13.23,1
13766,f,d,a,1.59,1.79,2.37,1
16597,f,d,a,6.61,8.06,10.91,0
60378,f,d,s,3.58,4.2,17.92,0
31561,f,d,u,7.05,5.11,10.23,0
34531,f,g,u,1.98,7.01,2.89,1
35850,f,d,w,4.59,4.45,6.09,1
22348,t,d,u,6.82,7.0,14.29,0
896,f,d,a,13.76,11.26,14.75,1
57382,f,d,a,1.41,3.23,1.43,1
24561,f,d,u,10.8,7.14,18.73,0
32242,f,m,a,3.72,5.1,3.51,1
19982,f,g,a,5.65,7.54,7.79,1
34488,f,g,a,2.38,7.57,3.37,1
22917,f,d,a,6.77,5.47,14.91,1
13531,f,h,a,1.17,1.78,2.4,1
14373,f,d,u,6.88,6.82,5.19,0
34861,f,m,s,1.74,4.81,1.89,1
56257,f,d,a,9.35,1.46,15.08,1
29642,t,d,u,3.0,3.87,6.67,1
51205,f,d,a,4.63,5.86,12.77,0
24966,f,d,a,7.37,4.09,12.94,0
34669,f,m,u,2.27,5.99,3.06,1
40332,f,d,a,8.23,5.87,7.81,1
7228,f,g,u,3.41,3.28,7.28,1
39556,f,d,a,4.71,6.65,7.08,1
56392,f,d,a,7.12,1.42,15.57,1
1571,f,d,u,5.3,10.66,13.61,1
27320,t,d,w,19.14,8.2,29.43,1
1005,f,d,a,13.1,11.58,16.38,1
44330,f,d,s,5.32,8.86,12.29,1
39349,t,g,a,4.61,7.08,12.25,1
49326,t,d,a,5.68,5.14,11.0,0
3590,f,d,a,2.39,3.34,3.19,1
39578,f,d,u,4.91,6.69,7.57,1
5969,f,d,w,14.47,10.32,26.49,0
2840,f,m,a,18.59,27.43,21.13,0
57471,f,d,s,1.61,4.34,1.37,1
35635,f,d,a,6.56,8.9,10.1,1
526,f,d,a,7.52,8.06,14.48,1
